"TG";"PIBc";"INT";"DEmp";"INF";"TJ_POB";"PEA_POB";"MIG_POB";"pais"
6.8412414749238;7.50417692258322;19.8;4.37;5.04759735390982;-16.5992491635836;-0.41403996596345;-0.00108628897923534;"Bangladesh"
6.39692965521615;7.58243930577073;23.44;4.373;5.80552697003698;-17.1216885719766;-0.406726564518746;-0.00197563648845784;"Bangladesh"
5.29831736654804;7.66015126320163;27.76;4.376;3.65816796352436;-18.9245797661048;-0.400487925377509;-0.00207867238535689;"Bangladesh"
11.2080180172533;7.71123823363445;32.87;5.316;3.84104472379904;-15.5687260335185;-0.394749844028799;-0.000365270891335458;"Bangladesh"
11.5771808522792;7.80707238621535;38.91744466;5.246;4.1211747067957;-15.118873651779;-0.389790042796464;-0.00103037235986052;"Bangladesh"
12.9583630924176;8.66311593912548;74.43644541;5.65;8.62353504522142;-11.8880887943854;-0.388609167055409;0.00168485236635755;"Belarus"
12.6347284258726;8.75779200549312;79.12988669;4.76;12.1392366758709;-11.5605281518808;-0.394667448992182;0.00166663400003284;"Belarus"
13.1333991189861;8.83021668857347;82.78915209;4.16;8.57690850921516;-11.2708282134193;-0.400901005831136;0.00160110270348771;"Belarus"
12.6958835895611;8.78613035159011;85.08791245;4.05;11.8778791076959;-11.4096943045572;-0.406352446513714;0.00144872809583674;"Belarus"
13.3225178123542;8.92128655206075;86.88841196;3.9;15.3264151844105;-11.6513537218174;-0.410520387655642;0.00139326864522066;"Belarus"
12.5504676992982;10.6964457324281;87.67968082;7.09;1.83027279601211;-11.484768478017;-0.438932192575245;0.00494481043691877;"Belgium"
13.6873819383275;10.7694315134497;88.647343;5.95;1.54983152485374;-11.3098518371582;-0.44179440347806;0.00485155666543625;"Belgium"
13.8786402371499;10.7502507286132;90.27542801;5.36;1.76809741631743;-10.9535939649794;-0.444508745501357;0.00473453692146735;"Belgium"
13.0960183343024;10.7278604210481;91.52641629;5.55;1.59949112109568;-10.9628914746414;-0.446304511731681;0.00463036949703794;"Belgium"
13.1935303691115;10.8561178738795;92.78867618;6.26;3.17198189564809;-11.0503891035458;-0.447931951502145;0.00451882606843748;"Belgium"
7.65361349845475;8.09560120562466;43.83227607;3.65;6.06139996218435;-15.559088815074;-0.466871806726508;-0.000845522460562179;"Bolivia"
8.91736967269173;8.15220001835189;44.2861422;3.52;3.05626575345299;-14.8808163764813;-0.461954114229614;-0.000805124191160348;"Bolivia"
12.2421722912927;8.15259575621801;47.47481911;3.68;-0.693003271755344;-13.883790508717;-0.457197321908172;-0.000762312972014419;"Bolivia"
10.3688890456801;8.02904597591008;59.94010155;7.9;-1.8543866829455;-14.3491730246643;-0.452249182212643;-0.00039091292494187;"Bolivia"
12.2480347898326;8.11522884914913;65.9773785;5.09;3.95611966353432;-13.3112857673524;-0.446789382320698;-0.000386275161695809;"Bolivia"
12.7637396787331;8.58061714869955;64.89202051;20.53;1.77870702677497;-12.4860405206945;-0.372732835251644;-0.00891533700171539;"Bosnia and Herzegovina"
12.3577564995286;8.7035886303051;70.12013504;18.4;2.79162490401892;-12.5544172802551;-0.380193122964604;-0.00857438056026698;"Bosnia and Herzegovina"
12.4242237151211;8.71517889294262;69.94634763;15.69;2.47150468459363;-12.0832241375302;-0.388186786868244;-0.00828634178898453;"Bosnia and Herzegovina"
12.0359453160113;8.71524114375189;73.21175294;15.87;0.0621425496305932;-11.7961195815973;-0.395518378536144;-0.00809334117243605;"Bosnia and Herzegovina"
12.6851008059216;8.88602181653382;75.67620138;14.9;4.8603338005645;-11.9560664427816;-0.401411052727712;-0.00790750557255201;"Bosnia and Herzegovina"
15.0406071752596;9.19995855644242;67.47128452;12.79;3.67138451275035;-12.5247900022466;-0.359191003275748;0.000270314912412635;"Brazil"
15.1381011081458;9.11833702798693;70.43428254;12.33;4.49353433137021;-12.4541067291692;-0.358754527513248;0.0003232388142831;"Brazil"
15.6677581330242;9.08764425366942;73.91243991;11.94;4.22425886899158;-12.0735232968335;-0.358684628687809;0.000326683633036661;"Brazil"
15.6147942375257;8.84270557505766;81.34269353;13.7;6.47249960755747;-12.1276013940017;-0.358469782319197;0.000266796369978346;"Brazil"
16.1827579016286;8.94855796611284;80.68989314;13.16;11.3840611656746;-11.9064534160813;-0.35841549640604;9.5070027898546e-05;"Brazil"
14.7855843667435;9.03382767260061;63.41010138;6.16;4.81312048422326;-11.2078636526585;-0.435544793243935;-0.00191635126718728;"Bulgaria"
14.1417747550997;9.15352193647037;64.78201069;5.21;4.23460549792284;-11.159820854086;-0.441078892590136;-0.00172454607712386;"Bulgaria"
14.6489271955703;9.19769438004261;67.94698094;4.23;5.23925655379578;-11.3036046874094;-0.446475280807357;-0.00163982108905394;"Bulgaria"
13.3598335074388;9.22506566033953;70.16248359;5.12;4.26010568588524;-11.3699229338044;-0.45073696674131;-0.00142803267659502;"Bulgaria"
13.5692111164468;9.41077537453859;75.27144583;5.27;7.13449171826458;-11.2112016106098;-0.452805829221349;-0.00126727619802019;"Bulgaria"
14.9097667727037;10.7172898470086;92.70137191;6.43;2.57101465425282;-11.0475909459361;-0.399769315865061;0.00988566608244095;"Canada"
15.4966675222099;10.7482530322415;94.64;5.84;1.6511181981862;-10.7676108025197;-0.404141948020668;0.0112767584716657;"Canada"
15.9149924891138;10.7444975302381;91.91289669;5.69;1.54607075438069;-10.5580606685482;-0.408642653765082;0.0104229037188411;"Canada"
15.2110660099908;10.681950494473;92.3;9.66;1.07081026807496;-10.7045257313676;-0.413801589395872;0.00513537368189988;"Canada"
15.4940691281203;10.8688579273443;92.83401664;7.53;7.66486542253131;-10.8139485285183;-0.419381275788461;0.00510590847218074;"Canada"
12.2834412887705;9.61807346793637;82.32748693;6.95;4.82819188168904;-12.1514410124322;-0.371495681948383;0.0116882761250368;"Chile"
11.9534475014937;9.66903234986022;84.9;7.21;1.59019973757384;-11.97342699446;-0.370634178182916;0.0126919570407642;"Chile"
12.1709711845961;9.59101336690296;85.01758384;7.27;2.57259820881472;-11.9662349930456;-0.370366415261708;0.0120886673142682;"Chile"
12.5653766354968;9.48598413341914;86.37099516;10.94;9.63741365433609;-11.7649966808892;-0.371273082640274;0.00510038307664927;"Chile"
13.3143319022099;9.69527003764426;90.19336882;9.28;6.79784123203009;-11.4674554301254;-0.373067052276528;0.00583326972135491;"Chile"
16.7788596036743;9.08444212784121;54.3;4.47;4.23268197592985;-13.7825512821155;-0.347446736454418;-0.000129343976393321;"China"
16.945249015599;9.20083598636549;59.2;4.31;3.49974763599464;-13.7768866488554;-0.354828134355007;-0.000211493056545667;"China"
17.0282706586566;9.22462389706668;64.0808813;4.56;1.28670040643908;-13.7824937907201;-0.360734985079538;-0.000214960095755979;"China"
17.0060539924803;9.25039915251705;70.05275998;5;0.492493917873077;-13.6811645301981;-0.365620297389171;-2.384593579477e-05;"China"
17.758047141341;9.44284042274123;73.0532414;4.55;4.55232657954579;-13.4601534266476;-0.368426950240886;-0.000141744314480727;"China"
11.1456251280895;8.7718309116806;62.25988032;9.09;5.13373589963344;-14.2928139581006;-0.371505710053168;0.00859573188277195;"Colombia"
11.5110342778026;8.82203291398991;64.12637682;9.36;4.63057967327826;-13.9993951405642;-0.367450659829742;0.010032355688493;"Colombia"
11.0035642684071;8.76974162482325;65.00690072;10.28;4.0026205429363;-13.7239414914607;-0.364305009420812;0.0078865004499336;"Colombia"
11.5491090707785;8.57627104185557;69.79533474;15.98;1.48021450852436;-13.5264679918331;-0.362329079378676;0.00450488941219731;"Colombia"
12.577510194024;8.72951149639696;73.02837449;13.9;7.66762201531672;-13.3385732983707;-0.361194855351973;0.00411475439684814;"Colombia"
5.73544262738407;9.40245825641372;71.58166462;7.73;2.85888372957956;-14.7305689307959;-0.373103045413689;0.000840234833220594;"Costa Rica"
7.6456654780156;9.42409195266906;73.47972844;9.01;2.1924784282276;-13.6413027951364;-0.372990278782933;0.0008328152209579;"Costa Rica"
10.244907173501;9.44694027156336;81.20259644;10.81;2.56679211775625;-12.0744177178446;-0.372951569254997;0.000816987679495379;"Costa Rica"
10.2780318346026;9.4074895109549;80.53018608;16.43;0.772593246751626;-13.3698297168347;-0.372786394694477;0.00040678455741196;"Costa Rica"
10.0444587634513;9.4417733776295;82.74901607;15.14;2.37413082567939;-12.6220619830689;-0.372205521779863;0.000404349512423173;"Costa Rica"
12.4101959737902;9.51725538919628;67.09619204;11.21;1.16593721117815;-11.2071111835821;-0.422636295041035;-0.00331043699271505;"Croatia"
12.5748688245796;9.61847105217363;75.29462599;8.43;2.02833474717856;-11.394886608551;-0.429010353188174;-0.00322199262545063;"Croatia"
12.5768120693552;9.62383336373648;79.07978368;6.62;2.00508096122299;-11.0748518112582;-0.436066062420001;-0.00306991963353818;"Croatia"
12.2014388259522;9.56590832326991;78.32090004;7.51;0.750835156747897;-11.0705197090498;-0.442600509882211;-0.00286386275594909;"Croatia"
12.9087443484779;9.78746104522401;81.25396608;7.61;1.50774985934781;-11.1106449358757;-0.447983161804823;-0.00268161897396236;"Croatia"
12.7600448239318;9.93480209181338;78.71917285;2.89;1.30694431650136;-11.1069355021688;-0.424663580081875;0.000265139123000201;"Czech Republic"
13.5662610933205;10.0615369279999;80.68816754;2.25;2.56757397075347;-10.9534373032988;-0.433368108915119;0.000300378328056408;"Czech Republic"
13.3006246021956;10.0717460135477;80.86694441;2.02;3.88895344602105;-10.6696931194891;-0.441362175957811;0.000377628288200662;"Czech Republic"
13.3788483464818;10.0429398549489;81.33889705;2.55;4.31840283925935;-10.3536716151927;-0.448268888975323;0.000338478974015172;"Czech Republic"
13.9608625598458;10.196996895403;82.67062427;2.8;3.32780959196783;-10.2981384652421;-0.45343023072798;0.000344667674112859;"Czech Republic"
15.4330931165382;10.961453146945;97.09936216;5.83;1.18466161152733;-9.60888754943874;-0.445182494441087;0.00402221690274728;"Denmark"
16.1783663033114;11.0282861160978;97.31920437;5.13;0.747856838144173;-9.50153290372483;-0.447338117707572;0.00402804042228404;"Denmark"
16.1030908853941;10.9952930724371;98.04643475;5.02;1.04879424424314;-9.31245367829462;-0.449292525314727;0.00400813700828732;"Denmark"
15.3008679300187;11.0159467358001;96.54914573;5.64;2.92632531177568;-9.39461946172353;-0.451232880305344;0.00395719452811021;"Denmark"
15.5532865613959;11.1457477278319;98.8658506;5.04;2.85668370046885;-9.63506750837446;-0.453089542335837;0.00388373518137159;"Denmark"
12.5068617073816;8.92445641285663;67.57124533;5.83;4.18137503365021;-14.5713737248537;-0.428067606849193;-0.00282279620904715;"Dominican Republic"
11.3502719381794;8.98056982693195;74.82204836;5.86;4.12148968696981;-13.7069533642972;-0.42656681485176;-0.00278146985968458;"Dominican Republic"
11.0074997354971;9.00863349194216;79.71545398;6.18;2.52561865647056;-12.5137303082604;-0.425521154748088;-0.002741253764744;"Dominican Republic"
10.4756155918939;8.87737009274402;82.19830578;6.13;4.72350401957794;-12.8460794548551;-0.424469908464113;-0.00136058701429425;"Dominican Republic"
11.2488350415472;9.04508235801219;85.24298638;7.7;7.77715811136834;-13.0885703355834;-0.423543605629353;-0.00134612079127006;"Dominican Republic"
9.23634821683026;8.73976125751929;55.8;3.84;1.94639824444045;-15.0212983541955;-0.431723797835637;0.00295616970386916;"Ecuador"
9.35818521171856;8.751687977122;57.5;3.53;1.81887357109554;-15.5510330710328;-0.426067980431278;0.0090135728991485;"Ecuador"
9.23501737468862;8.73765445531956;59.2;3.81;0.495450027557041;-13.7783704344381;-0.420634672515464;0.00413987986443524;"Ecuador"
9.76845274463471;8.63856077970787;70.7;6.13;-0.399099295795224;-14.2848659657963;-0.416032674150151;0.00204075425012629;"Ecuador"
11.3419419885308;8.69368660931229;76.20289766;4.55;2.57933093464713;-13.5165280420006;-0.411579509914174;0.00201677325606059;"Ecuador"
8.81710220918754;7.79973991016444;44.95020425;11.77;29.5184798346035;-15.9535097435956;-0.477414522880074;-0.000228717363517646;"Egypt"
9.66741642401594;7.83644880864372;46.92433677;9.86;21.1748208164536;-15.6848169788253;-0.477711507521568;-0.000588486117294392;"Egypt"
11.3952584225864;8.01210386220507;57.2828664;7.85;13.6180959109963;-15.1795088563154;-0.477592093761167;-0.000565382989907154;"Egypt"
10.8686114952722;8.1807568879732;71.91420096;7.97;6.17693409847963;-14.9091580795842;-0.476728505815648;4.1650718083132e-05;"Egypt"
12.8048479634285;8.26532153607062;72.06;7.44;4.84715643244118;-14.5019276696028;-0.475225471622011;-0.0002962598823538;"Egypt"
13.0425546173629;9.92513971234973;88.10245687;5.76;3.59036501479098;-9.82847863293931;-0.442314293679729;0.00404513794003874;"Estonia"
13.4406108908978;10.0504344679595;89.35700777;5.37;4.83777941523971;-10.1628132686361;-0.446974377932489;0.00546832509188889;"Estonia"
13.8243740310748;10.061537109313;90.2289282;4.45;3.20705842626813;-10.2697130487617;-0.451563175814212;0.0040771785020401;"Estonia"
13.040765676355;10.0688004318734;89.05828666;6.8;-0.531509461698576;-9.74362121041299;-0.45644801064786;0.00225268931239949;"Estonia"
13.6833902721173;10.2379470943268;90.97970174;6.18;5.99690607967077;-9.5266790281623;-0.459510477761997;0.0022503027953344;"Estonia"
15.2047788425867;10.7453162660327;87.46892907;8.64;0.819262897258781;-9.60554892804657;-0.467510612701796;0.002415846588386;"Finland"
15.8421097363317;10.8195307769528;88.88996;7.36;2.00183627649704;-9.62318004747944;-0.472946896947774;0.00211149437270251;"Finland"
16.1162889228075;10.7919929880801;89.60738511;6.69;1.49655419230197;-9.56317397834357;-0.477020576448664;0.00281765848559278;"Finland"
14.4474419044763;10.8030332524143;92.17027106;7.76;1.63467899810999;-9.45950763983522;-0.480480995303245;0.00316156326119536;"Finland"
14.8132962593921;10.8875246607806;92.80806082;7.61;2.39795719237752;-9.61689197184251;-0.483212881056912;0.00269409027259797;"Finland"
15.1730677460878;10.5656869910164;80.50245972;9.41;0.521577263305687;-11.2987586909426;-0.476175610239804;0.000196882693181896;"France"
15.687919449239;10.6348418283586;82.04318678;9.02;0.9922245663778;-11.0415580511744;-0.480387676956796;0.000214284603903598;"France"
16.1865643852427;10.6089312771014;83.33974409;8.41;1.27859214632949;-10.8255526403827;-0.484151452511725;0.000258250723300132;"France"
15.5472401888738;10.5759151641573;84.70640914;8.01;2.83987619551208;-10.9777015913363;-0.487136753119898;0.00027134378603565;"France"
15.6338345403417;10.6844466073306;86.09548575;7.86;1.42394826984793;-10.9489975552355;-0.489335369244573;0.000304201456861418;"France"
8.35611557566777;8.37952250457838;59.7055046;13.94;8.49104666870355;-11.7991790175732;-0.420142968493862;-0.00211534107796022;"Georgia"
8.24272476626848;8.45999670175195;62.7179082;12.67;4.36110904352958;-12.5660438048234;-0.426617746996424;-0.00138841593120069;"Georgia"
10.0382413227527;8.4544984277647;68.84671356;11.57;5.19239145340818;-12.0382350515244;-0.43241223262983;-0.0014553133587498;"Georgia"
10.8695255142557;8.35602464226497;72.53157487;11.73;7.28127821019069;-11.9944698514482;-0.437089485915862;-0.000734410038262387;"Georgia"
11.2845922204637;8.52183726771898;76.44271451;11.851;10.2540892898094;-11.8680711632856;-0.440849818249863;-0.000737203426620756;"Georgia"
15.4231367682567;10.7066675728042;84.3941537;3.75;1.50373898915133;-11.5506109114918;-0.426209651921161;0.00521193594705987;"Germany"
15.334814049416;10.7776904533997;87.03711209;3.38;2.00749244131613;-11.4219709857548;-0.431102482768088;0.00473533920710138;"Germany"
15.6439267510042;10.7537482714651;88.13451691;3.14;2.13030905148273;-11.1487326285876;-0.43648033917458;0.00433923633628562;"Germany"
15.3071042498702;10.752558330975;89.81294133;3.86;1.87258564805592;-11.0855860370922;-0.441848276527468;0.00401697331909859;"Germany"
15.4148726372501;10.8479137511892;91.43060973;3.64;3.01963807375267;-11.1736626018691;-0.446967803529167;0.00375901133224093;"Germany"
12.0217452784431;9.82995345713088;69.89297065;21.41;0.285406259345564;-11.605883994985;-0.44302127203543;-0.00233024156276538;"Greece"
12.7540351974922;9.8912626548569;72.23837339;19.18;-0.165244042297104;-11.3367924073534;-0.445813419678046;-0.00219885022494424;"Greece"
12.2922330021714;9.85973875919166;75.67120669;17.04;0.226845195063973;-11.6338923857452;-0.448658598526254;-0.00201285593861055;"Greece"
12.1173819137588;9.77663617063144;78.11584474;15.9;-0.751947346018426;-11.6109123777766;-0.451909095316347;-0.0016687231664632;"Greece"
12.0297726029759;9.91890225715547;78.49426371;14.66;1.48532025418626;-11.5987443528768;-0.455207445385656;-0.00140086195681474;"Greece"
7.96712072082215;8.40156335060452;37.9;2.46;1.7479141087134;-14.3963234564122;-0.504864200834363;-0.00298674405053689;"Guatemala"
8.23039872492571;8.4086614605333;41.5;2.28;1.27161217513023;-14.6636417445082;-0.497736019192406;-0.00347979286655921;"Guatemala"
9.52660407035909;8.44415089089614;44.40104984;2.19;3.56578287211866;-14.6792456049863;-0.490824122835177;-0.00349885021861565;"Guatemala"
9.98472185766764;8.43596084887221;47.51234167;2.88;2.87326020166152;-14.3377705395833;-0.483358261646365;-0.00137273359115637;"Guatemala"
10.4216478119777;8.52307139186256;50.84164945;2.17;2.69350246182233;-14.3525737076443;-0.47529997625955;-0.00170183706993663;"Guatemala"
11.7770798185794;9.5902305173754;76.75054712;4.16;4.02970505144422;-11.5640647367442;-0.405515170834728;0.00184348821808331;"Hungary"
12.7600588743339;9.70657232607364;76.07436064;3.71;4.847425391946;-11.2996058147842;-0.410794835988451;0.0032710133144236;"Hungary"
12.3585821221771;9.728313211829;80.37169361;3.42;4.78502518079389;-11.2429135393602;-0.417957122149836;0.00343450166157668;"Hungary"
12.3442458482657;9.68816393372756;84.77115202;4.25;6.40166854073203;-11.0558405224949;-0.425481233905539;0.000927370443261944;"Hungary"
12.4358760904386;9.83911152194846;88.64083466;4.05;6.44509799276666;-10.9827101407632;-0.43037297413785;0.00204636694685862;"Hungary"
9.59432576726608;11.184562346837;98.25520119;2.74;0.936992856331969;-9.45081436144118;-0.408993457041763;0.0242166569598136;"Iceland"
10.7589867611666;11.2179124409458;99.01095399;2.7;2.63161215080015;-10.000843932898;-0.404820330325132;0.0187428590869271;"Iceland"
11.2136400668885;11.1338914996214;99.50494117;3.51;4.4567758015221;-8.96678058123132;-0.402907110343287;0.0142887650701819;"Iceland"
10.2131757052505;10.9827202325389;99.5327519;5.48;4.01484544334625;-9.44435701024654;-0.404686342323861;0.00702117266954645;"Iceland"
9.78437513364128;11.1376535820946;99.68701957;6.03;6.49643050909326;-9.88360702746915;-0.408783180649;0.00166970900891227;"Iceland"
11.3677249955804;7.57966340586006;18.2;7.728;3.96925792751712;-15.8965748060123;-0.410020238901313;-0.000162204032433481;"India"
11.8815545822133;7.58800855502788;20.08130004;7.65;3.88424027914405;-16.2170672325462;-0.405591287421892;-0.000410198425043102;"India"
13.606589375085;7.62567497150719;29.52351142;6.51;2.4055171623353;-15.5221489667381;-0.401463976341025;-0.000429101170798129;"India"
13.2797945220469;7.55654282577528;43.40544313;7.86;4.7465489289995;-15.3467270970726;-0.397268594948825;-2.49014040072857e-05;"India"
13.658899203158;7.71339469788718;46.31;6.38;8.53852548308286;-15.0811899946992;-0.392895274651786;-0.000214533785956687;"India"
12.2506114043167;8.25317167386041;32.33580625;3.78;4.29267812199525;-14.3244432667683;-0.397236684178818;-0.000148514822287395;"Indonesia"
13.6881497225189;8.26941408024611;39.90463864;4.39;3.81832356943335;-13.5169055018971;-0.395455068877449;-0.000149318423627751;"Indonesia"
14.5613595090434;8.33115936572854;47.69064898;3.59;1.59848849984144;-12.8670367657492;-0.393876776408352;-0.000150480625108543;"Indonesia"
14.8028270370992;8.26760764969274;53.72649449;4.25;-0.401651435218994;-12.8250098048035;-0.391983226418959;-9.19561048734381e-05;"Indonesia"
15.1810525607362;8.37429601534021;62.10447842;3.83;6.00342133702488;-12.7865553259075;-0.389436020391056;-5.47646584327852e-05;"Indonesia"
5.94437293957413;8.65844805841909;64.04397362;12.23;13.0353311671579;-16.0550975841929;-0.359936718085553;9.12252892358797e-05;"Iran, Islamic Republic of"
8.62989668132932;8.25602353887808;70.200565;12.19;31.6411842965085;-15.1299067676911;-0.36564106561368;-0.000350173484267165;"Iran, Islamic Republic of"
10.3938065452534;8.09460835293801;72.45090477;10.74;30.5348662272656;-14.3061050026944;-0.369779080415232;-0.000399368320867788;"Iran, Islamic Republic of"
11.8504324517671;7.91805333619768;75.56986637;9.69;44.2649836337424;-15.5766984766276;-0.372515919699169;-0.00179480643375368;"Iran, Islamic Republic of"
11.4856841672394;8.31488122430969;78.5957366;9.28;56.3196546439665;-14.6030974486706;-0.373765593000412;0.00031936878897084;"Iran, Islamic Republic of"
10.3710068483796;8.46066380699139;26;13.02;14.6503597888451;-15.1922888344325;-0.558951893564022;-0.000249841233833576;"Iraq"
8.58649908057471;8.63078381759714;33.9;13.449;18.2039920993937;-15.3218249569572;-0.553948237066814;0.000164076993005787;"Iraq"
11.1480700088392;8.6342971867845;44.32634655;14;-2.67444003466784;-13.9051472577062;-0.54863109050197;-0.000718899650462713;"Iraq"
10.5328756414577;8.35498886012798;45.7863696;15.746;-11.2201961826371;-14.4753120824667;-0.542808336046743;0.00168101668106932;"Iraq"
12.5860552825252;8.47027669281562;48.91718718;16.17;37.4648178139789;-13.9781255152837;-0.536668965055584;-0.00138047418646272;"Iraq"
11.8209882328987;11.158401591759;84.11400706;6.71;1.25108346816501;-11.9844670775797;-0.425366292738936;0.00607398445892031;"Ireland"
12.140653523444;11.2828446452132;87.00014011;5.74;1.12003223626651;-11.3037086515456;-0.42600459963837;0.0069128447793404;"Ireland"
12.3544088971412;11.3003298617179;87.00005524;4.95;3.35541152264082;-11.0422816308371;-0.426192742670716;0.00590007984857144;"Ireland"
11.9805356071096;11.3617896017012;91.99989097;5.62;-1.23404262978538;-11.2173279689409;-0.426517467428614;0.00307298417653853;"Ireland"
12.0470838893964;11.5327457220046;95.16956667;6.19;0.477482551429404;-11.4242261849345;-0.426825245083747;0.00304381101033068;"Ireland"
13.0669377038554;10.6241229880939;81.58118359;4.14;-0.0338664330484306;-12.0485355192059;-0.50431014533748;0.00166618847049912;"Israel"
13.8334856044869;10.6550650769235;83.73315696;3.92;0.783950865361831;-11.9220899366765;-0.507229816375378;0.00175789165578421;"Israel"
13.4968850370907;10.7021704660544;86.78787762;3.73;1.83647019726104;-11.6749117851244;-0.509577047843872;0.00178175392091893;"Israel"
